epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
80,165.55,0.10954,0.85256,1,0.82798,0.00960895,0.00960895,0.00960895
81,167.518,0.08369,0.82692,1,0.84697,0.009604,0.009604,0.009604
82,169.492,0.10997,0.85256,1,0.92922,0.00959905,0.00959905,0.00959905
83,171.467,0.04557,0.85256,1,1.19238,0.0095941,0.0095941,0.0095941
84,173.469,0.11061,0.86538,1,0.85524,0.00958915,0.00958915,0.00958915
85,175.446,0.08206,0.85256,1,0.95166,0.0095842,0.0095842,0.0095842
86,177.51,0.07917,0.85256,1,0.88008,0.00957925,0.00957925,0.00957925
87,179.503,0.10607,0.87179,1,0.8645,0.0095743,0.0095743,0.0095743
88,181.534,0.07989,0.85256,1,0.91353,0.00956935,0.00956935,0.00956935
89,183.559,0.10635,0.85256,1,1.02876,0.0095644,0.0095644,0.0095644
90,185.581,0.07298,0.84615,1,1.09229,0.00955945,0.00955945,0.00955945
91,187.539,0.06624,0.85897,1,1.09125,0.0095545,0.0095545,0.0095545
92,189.544,0.07396,0.83974,1,1.06528,0.00954955,0.00954955,0.00954955
93,191.565,0.11017,0.85897,1,0.95068,0.0095446,0.0095446,0.0095446
94,193.541,0.09931,0.85897,1,0.89465,0.00953965,0.00953965,0.00953965
95,195.556,0.07324,0.87179,1,0.9583,0.0095347,0.0095347,0.0095347
96,197.547,0.09244,0.85897,1,0.96626,0.00952975,0.00952975,0.00952975
97,199.528,0.10122,0.87179,1,0.99326,0.0095248,0.0095248,0.0095248
98,201.488,0.10463,0.85897,1,1.00762,0.00951985,0.00951985,0.00951985
99,203.553,0.05186,0.83974,1,0.9969,0.0095149,0.0095149,0.0095149
100,205.559,0.10114,0.84615,1,0.92266,0.00950995,0.00950995,0.00950995
101,207.543,0.06173,0.83974,1,0.87798,0.009505,0.009505,0.009505
102,209.526,0.06144,0.83974,1,0.8041,0.00950005,0.00950005,0.00950005
103,211.495,0.08291,0.85256,1,0.88013,0.0094951,0.0094951,0.0094951
104,213.486,0.07273,0.83974,1,1.05693,0.00949015,0.00949015,0.00949015
105,215.474,0.07805,0.87179,1,0.91404,0.0094852,0.0094852,0.0094852
106,217.446,0.0698,0.84615,1,0.87881,0.00948025,0.00948025,0.00948025
107,219.475,0.06679,0.87179,1,0.89606,0.0094753,0.0094753,0.0094753
108,221.439,0.05602,0.87179,1,1.06113,0.00947035,0.00947035,0.00947035
109,223.403,0.07165,0.85256,1,1.07578,0.0094654,0.0094654,0.0094654
110,225.396,0.07536,0.86538,1,0.91389,0.00946045,0.00946045,0.00946045
111,227.415,0.05689,0.87179,1,0.88135,0.0094555,0.0094555,0.0094555
112,229.4,0.06515,0.85256,1,0.8459,0.00945055,0.00945055,0.00945055
113,231.381,0.07009,0.85256,1,0.81807,0.0094456,0.0094456,0.0094456
114,233.349,0.0527,0.82692,1,0.86689,0.00944065,0.00944065,0.00944065
115,235.372,0.06003,0.82051,1,0.82632,0.0094357,0.0094357,0.0094357
116,237.37,0.04792,0.83333,1,0.85254,0.00943075,0.00943075,0.00943075
117,239.35,0.04274,0.83974,1,0.92725,0.0094258,0.0094258,0.0094258
118,241.366,0.06203,0.83333,1,0.84932,0.00942085,0.00942085,0.00942085
119,243.373,0.05251,0.85256,1,0.79224,0.0094159,0.0094159,0.0094159
120,245.537,0.07533,0.85897,1,0.78557,0.00941095,0.00941095,0.00941095
121,247.642,0.059,0.85256,1,0.83066,0.009406,0.009406,0.009406
122,249.973,0.06448,0.8141,1,1.03574,0.00940105,0.00940105,0.00940105
123,252.21,0.04463,0.84615,1,0.99199,0.0093961,0.0093961,0.0093961
124,254.282,0.04664,0.85897,1,0.91074,0.00939115,0.00939115,0.00939115
125,256.353,0.06299,0.82692,1,1.02476,0.0093862,0.0093862,0.0093862
126,258.562,0.03614,0.8141,1,1.04902,0.00938125,0.00938125,0.00938125
127,260.779,0.09065,0.82692,1,1.08237,0.0093763,0.0093763,0.0093763
128,262.957,0.06874,0.82692,1,1.05322,0.00937135,0.00937135,0.00937135
129,264.967,0.04616,0.80769,1,0.92729,0.0093664,0.0093664,0.0093664
130,267.052,0.05418,0.83333,1,0.90889,0.00936145,0.00936145,0.00936145
131,269.384,0.04563,0.82692,1,0.97388,0.0093565,0.0093565,0.0093565
132,271.53,0.05803,0.83974,1,0.97036,0.00935155,0.00935155,0.00935155
133,273.677,0.05883,0.85897,1,1.04316,0.0093466,0.0093466,0.0093466
134,275.817,0.05283,0.86538,1,1.05952,0.00934165,0.00934165,0.00934165
135,277.921,0.04915,0.82692,1,1.29316,0.0093367,0.0093367,0.0093367
136,280.203,0.07674,0.82051,1,1.32354,0.00933175,0.00933175,0.00933175
137,282.371,0.08145,0.79487,1,1.43047,0.0093268,0.0093268,0.0093268
138,284.527,0.09684,0.8141,1,1.22295,0.00932185,0.00932185,0.00932185
139,286.696,0.06444,0.82051,1,1.2333,0.0093169,0.0093169,0.0093169
140,288.815,0.05564,0.84615,1,1.11973,0.00931195,0.00931195,0.00931195
141,290.908,0.0901,0.83974,1,1.09438,0.009307,0.009307,0.009307
142,293.039,0.05269,0.8141,1,1.00947,0.00930205,0.00930205,0.00930205
143,295.742,0.05517,0.80769,1,1.27715,0.0092971,0.0092971,0.0092971
144,298.111,0.05156,0.82051,1,1.27656,0.00929215,0.00929215,0.00929215
145,300.475,0.08802,0.83974,1,1.16289,0.0092872,0.0092872,0.0092872
146,302.896,0.07292,0.83333,1,1.08467,0.00928225,0.00928225,0.00928225
147,305.509,0.04314,0.82051,1,1.07715,0.0092773,0.0092773,0.0092773
148,307.802,0.05663,0.80128,1,1.31689,0.00927235,0.00927235,0.00927235
149,310.059,0.06449,0.82051,1,1.09741,0.0092674,0.0092674,0.0092674
150,312.239,0.03154,0.8141,1,1.15586,0.00926245,0.00926245,0.00926245
151,314.478,0.05314,0.83333,1,1.26709,0.0092575,0.0092575,0.0092575
152,316.687,0.03301,0.82692,1,1.24111,0.00925255,0.00925255,0.00925255
153,319.024,0.04796,0.82051,1,1.25244,0.0092476,0.0092476,0.0092476
154,321.193,0.0461,0.83333,1,1.27998,0.00924265,0.00924265,0.00924265
155,323.436,0.0449,0.83974,1,1.20166,0.0092377,0.0092377,0.0092377
156,325.645,0.04062,0.83333,1,1.06436,0.00923275,0.00923275,0.00923275
157,327.819,0.04792,0.83974,1,1.04463,0.0092278,0.0092278,0.0092278
158,329.951,0.04613,0.84615,1,1.08799,0.00922285,0.00922285,0.00922285
159,332.001,0.031,0.83974,1,1.17327,0.0092179,0.0092179,0.0092179
160,334.082,0.03285,0.82051,1,1.20591,0.00921295,0.00921295,0.00921295
161,336.16,0.04397,0.82051,1,1.23037,0.009208,0.009208,0.009208
162,338.281,0.08051,0.82692,1,1.15479,0.00920305,0.00920305,0.00920305
163,340.402,0.05964,0.80769,1,1.22871,0.0091981,0.0091981,0.0091981
164,342.64,0.05215,0.83333,1,1.30806,0.00919315,0.00919315,0.00919315
165,344.877,0.04112,0.83974,1,1.33857,0.0091882,0.0091882,0.0091882
166,347.083,0.04797,0.84615,1,1.42051,0.00918325,0.00918325,0.00918325
167,349.241,0.04427,0.82051,1,1.52363,0.0091783,0.0091783,0.0091783
168,351.435,0.0498,0.83974,1,1.50791,0.00917335,0.00917335,0.00917335
169,353.542,0.03233,0.82692,1,1.54551,0.0091684,0.0091684,0.0091684
170,355.663,0.03064,0.83974,1,1.4958,0.00916345,0.00916345,0.00916345
171,357.77,0.05867,0.83333,1,1.49033,0.0091585,0.0091585,0.0091585
172,359.924,0.02546,0.82692,1,1.4377,0.00915355,0.00915355,0.00915355
173,362.412,0.04841,0.83974,1,1.37642,0.0091486,0.0091486,0.0091486
174,364.718,0.06799,0.84615,1,1.3396,0.00914365,0.00914365,0.00914365
175,366.962,0.03653,0.85897,1,1.1666,0.0091387,0.0091387,0.0091387
176,369.212,0.07788,0.83333,1,1.25723,0.00913375,0.00913375,0.00913375
177,371.566,0.04549,0.83333,1,1.22754,0.0091288,0.0091288,0.0091288
178,373.887,0.05312,0.82051,1,1.15508,0.00912385,0.00912385,0.00912385
179,376.071,0.03371,0.80769,1,1.22109,0.0091189,0.0091189,0.0091189
180,378.198,0.05573,0.82051,1,1.34446,0.00911395,0.00911395,0.00911395
181,380.298,0.05035,0.79487,1,1.38633,0.009109,0.009109,0.009109
182,382.469,0.0434,0.82692,1,1.16514,0.00910405,0.00910405,0.00910405
183,384.601,0.07377,0.84615,1,1.08975,0.0090991,0.0090991,0.0090991
184,386.807,0.1117,0.82692,1,1.05769,0.00909415,0.00909415,0.00909415
185,389.17,0.0659,0.8141,1,1.18779,0.0090892,0.0090892,0.0090892
186,391.613,0.03671,0.8141,1,1.1834,0.00908425,0.00908425,0.00908425
187,393.84,0.05755,0.82051,1,1.06899,0.0090793,0.0090793,0.0090793
188,396.13,0.03907,0.80769,1,1.221,0.00907435,0.00907435,0.00907435
189,398.325,0.04046,0.82051,1,1.3001,0.0090694,0.0090694,0.0090694
190,400.493,0.02849,0.8141,1,1.37666,0.00906445,0.00906445,0.00906445
191,402.699,0.0509,0.82051,1,1.3793,0.0090595,0.0090595,0.0090595
192,404.919,0.06365,0.83333,1,1.29158,0.00905455,0.00905455,0.00905455
193,407.075,0.04416,0.82692,1,1.3252,0.0090496,0.0090496,0.0090496
194,409.263,0.06034,0.82692,1,1.33955,0.00904465,0.00904465,0.00904465
195,411.532,0.05481,0.83333,1,1.3083,0.0090397,0.0090397,0.0090397
196,413.775,0.03199,0.82051,1,1.15986,0.00903475,0.00903475,0.00903475
197,416.144,0.03355,0.84615,1,1.03437,0.0090298,0.0090298,0.0090298
198,418.436,0.04559,0.82692,1,1.12017,0.00902485,0.00902485,0.00902485
199,420.571,0.05244,0.83333,1,1.16289,0.0090199,0.0090199,0.0090199
200,422.678,0.03238,0.80769,1,1.2834,0.00901495,0.00901495,0.00901495
201,424.725,0.06134,0.80769,1,1.32285,0.00901,0.00901,0.00901
202,426.79,0.04873,0.80769,1,1.32031,0.00900505,0.00900505,0.00900505
203,428.871,0.05424,0.82692,1,1.24951,0.0090001,0.0090001,0.0090001
204,430.996,0.04245,0.82692,1,1.17603,0.00899515,0.00899515,0.00899515
205,433.04,0.03155,0.83974,1,1.15703,0.0089902,0.0089902,0.0089902
206,435.136,0.04606,0.83333,1,1.18247,0.00898525,0.00898525,0.00898525
207,437.227,0.06217,0.84615,1,1.23818,0.0089803,0.0089803,0.0089803
208,439.443,0.05142,0.82692,1,1.27852,0.00897535,0.00897535,0.00897535
209,441.572,0.0417,0.83974,1,1.20649,0.0089704,0.0089704,0.0089704
210,443.675,0.04796,0.85256,1,1.14023,0.00896545,0.00896545,0.00896545
211,445.743,0.06474,0.86538,1,1.03652,0.0089605,0.0089605,0.0089605
212,447.8,0.04052,0.84615,1,1.03013,0.00895555,0.00895555,0.00895555
213,449.879,0.07351,0.85256,1,0.98359,0.0089506,0.0089506,0.0089506
214,451.977,0.05791,0.84615,1,0.91001,0.00894565,0.00894565,0.00894565
215,454.033,0.03857,0.85256,1,0.91475,0.0089407,0.0089407,0.0089407
216,456.063,0.03925,0.83974,1,0.99429,0.00893575,0.00893575,0.00893575
217,458.144,0.0497,0.84615,1,1.00317,0.0089308,0.0089308,0.0089308
218,460.317,0.04132,0.83333,1,0.98555,0.00892585,0.00892585,0.00892585
219,462.535,0.05,0.84615,1,0.92383,0.0089209,0.0089209,0.0089209
220,464.751,0.05992,0.85256,1,1.01716,0.00891595,0.00891595,0.00891595
221,466.976,0.02704,0.85256,1,1.0415,0.008911,0.008911,0.008911
222,469.005,0.05466,0.82692,1,1.2582,0.00890605,0.00890605,0.00890605
223,471.019,0.07329,0.82692,1,1.28267,0.0089011,0.0089011,0.0089011
224,473.043,0.01922,0.85256,1,1.23013,0.00889615,0.00889615,0.00889615
225,475.211,0.05424,0.85256,1,1.22468,0.0088912,0.0088912,0.0088912
226,477.392,0.03393,0.85897,1,1.1449,0.00888625,0.00888625,0.00888625
227,479.473,0.02903,0.85897,1,1.2972,0.0088813,0.0088813,0.0088813
228,481.541,0.03077,0.86538,1,1.30645,0.00887635,0.00887635,0.00887635
229,483.652,0.10349,0.86538,1,1.28003,0.0088714,0.0088714,0.0088714
230,485.722,0.02205,0.86538,1,1.15518,0.00886645,0.00886645,0.00886645
231,487.777,0.0533,0.84615,1,1.17031,0.0088615,0.0088615,0.0088615
232,489.86,0.0428,0.83974,1,1.23545,0.00885655,0.00885655,0.00885655
233,491.946,0.03704,0.84615,1,1.29241,0.0088516,0.0088516,0.0088516
234,494.025,0.02725,0.83333,1,1.37086,0.00884665,0.00884665,0.00884665
235,496.1,0.0697,0.82051,1,1.27622,0.0088417,0.0088417,0.0088417
236,498.167,0.05321,0.80128,1,1.23359,0.00883675,0.00883675,0.00883675
237,500.288,0.02518,0.82051,1,1.2582,0.0088318,0.0088318,0.0088318
238,502.352,0.05038,0.82692,1,1.20474,0.00882685,0.00882685,0.00882685
239,504.416,0.07426,0.83333,1,1.18872,0.0088219,0.0088219,0.0088219
240,506.551,0.08254,0.83333,1,0.99067,0.00881695,0.00881695,0.00881695
241,508.785,0.02821,0.83974,1,0.86743,0.008812,0.008812,0.008812
242,510.965,0.02987,0.83333,1,0.8188,0.00880705,0.00880705,0.00880705
243,513.124,0.04504,0.83974,1,0.97065,0.0088021,0.0088021,0.0088021
244,515.228,0.0367,0.82051,1,1.00046,0.00879715,0.00879715,0.00879715
245,517.258,0.06307,0.82692,1,0.92559,0.0087922,0.0087922,0.0087922
246,519.26,0.04423,0.84615,1,0.90166,0.00878725,0.00878725,0.00878725
247,521.36,0.02454,0.83974,1,0.97446,0.0087823,0.0087823,0.0087823
248,523.438,0.03369,0.82051,1,1.03848,0.00877735,0.00877735,0.00877735
249,525.537,0.02592,0.82051,1,1.05806,0.0087724,0.0087724,0.0087724
250,527.677,0.03322,0.80769,1,1.05562,0.00876745,0.00876745,0.00876745
251,529.762,0.03618,0.80769,1,1.07236,0.0087625,0.0087625,0.0087625
252,531.839,0.05775,0.82051,1,1.12139,0.00875755,0.00875755,0.00875755
253,533.905,0.05314,0.82692,1,1.15962,0.0087526,0.0087526,0.0087526
254,536.021,0.05206,0.82051,1,1.19141,0.00874765,0.00874765,0.00874765
255,538.13,0.03497,0.82051,1,1.18232,0.0087427,0.0087427,0.0087427
256,540.319,0.04977,0.83974,1,1.13672,0.00873775,0.00873775,0.00873775
257,542.487,0.04803,0.83974,1,1.17754,0.0087328,0.0087328,0.0087328
258,544.561,0.02989,0.82692,1,1.25474,0.00872785,0.00872785,0.00872785
259,546.628,0.04073,0.84615,1,1.21016,0.0087229,0.0087229,0.0087229
260,548.718,0.03465,0.83974,1,1.2583,0.00871795,0.00871795,0.00871795
261,550.849,0.03223,0.83974,1,1.19272,0.008713,0.008713,0.008713
262,552.91,0.04099,0.83974,1,1.16904,0.00870805,0.00870805,0.00870805
263,554.959,0.05671,0.84615,1,1.09951,0.0087031,0.0087031,0.0087031
264,557.026,0.04104,0.82051,1,1.20469,0.00869815,0.00869815,0.00869815
265,559.144,0.02959,0.8141,1,1.39434,0.0086932,0.0086932,0.0086932
266,561.214,0.04567,0.82692,1,1.31553,0.00868825,0.00868825,0.00868825
267,563.253,0.04782,0.83333,1,1.28086,0.0086833,0.0086833,0.0086833
268,565.312,0.03896,0.83333,1,1.24907,0.00867835,0.00867835,0.00867835
269,567.389,0.01717,0.80769,1,1.42021,0.0086734,0.0086734,0.0086734
270,569.555,0.04852,0.82051,1,1.5167,0.00866845,0.00866845,0.00866845
271,571.611,0.04176,0.83974,1,1.35176,0.0086635,0.0086635,0.0086635
272,573.686,0.02654,0.84615,1,1.23945,0.00865855,0.00865855,0.00865855
273,575.756,0.05014,0.83333,1,1.17822,0.0086536,0.0086536,0.0086536
274,577.842,0.03536,0.80128,1,1.20688,0.00864865,0.00864865,0.00864865
275,579.917,0.06008,0.8141,1,1.09082,0.0086437,0.0086437,0.0086437
276,581.986,0.05327,0.8141,1,1.19219,0.00863875,0.00863875,0.00863875
277,584.024,0.09081,0.82692,1,1.19971,0.0086338,0.0086338,0.0086338
278,586.174,0.03493,0.83333,1,1.28555,0.00862885,0.00862885,0.00862885
279,588.207,0.02987,0.82692,1,1.36758,0.0086239,0.0086239,0.0086239
280,590.268,0.02634,0.82051,1,1.471,0.00861895,0.00861895,0.00861895
281,592.343,0.03527,0.84615,1,1.35547,0.008614,0.008614,0.008614
282,594.425,0.03453,0.85897,1,1.26006,0.00860905,0.00860905,0.00860905
283,596.47,0.0287,0.84615,1,1.23083,0.0086041,0.0086041,0.0086041
284,598.559,0.03847,0.84615,1,1.31147,0.00859915,0.00859915,0.00859915
285,600.64,0.03183,0.8141,1,1.34775,0.0085942,0.0085942,0.0085942
286,602.883,0.04895,0.80128,1,1.40254,0.00858925,0.00858925,0.00858925
287,604.993,0.03739,0.83333,1,1.35566,0.0085843,0.0085843,0.0085843
288,607.085,0.04077,0.83333,1,1.24172,0.00857935,0.00857935,0.00857935
289,609.149,0.06336,0.82692,1,1.21832,0.0085744,0.0085744,0.0085744
290,611.334,0.03233,0.80769,1,1.26655,0.00856945,0.00856945,0.00856945
291,613.402,0.02691,0.82051,1,1.32603,0.0085645,0.0085645,0.0085645
292,615.447,0.03063,0.82051,1,1.40908,0.00855955,0.00855955,0.00855955
293,617.521,0.0317,0.82692,1,1.47773,0.0085546,0.0085546,0.0085546
294,619.592,0.02761,0.83974,1,1.49277,0.00854965,0.00854965,0.00854965
295,621.657,0.03598,0.83333,1,1.45088,0.0085447,0.0085447,0.0085447
296,623.777,0.02178,0.84615,1,1.34883,0.00853975,0.00853975,0.00853975
297,625.849,0.02853,0.83333,1,1.42666,0.0085348,0.0085348,0.0085348
298,627.958,0.04269,0.84615,1,1.43799,0.00852985,0.00852985,0.00852985
299,630.176,0.04487,0.84615,1,1.3666,0.0085249,0.0085249,0.0085249
300,632.329,0.03563,0.82692,1,1.12129,0.00851995,0.00851995,0.00851995
301,634.524,0.02099,0.83333,1,1.07578,0.008515,0.008515,0.008515
302,636.597,0.04363,0.80769,1,1.08384,0.00851005,0.00851005,0.00851005
303,638.693,0.02121,0.8141,1,1.0512,0.0085051,0.0085051,0.0085051
304,640.795,0.06476,0.8141,1,1.07637,0.00850015,0.00850015,0.00850015
305,642.997,0.07194,0.8141,1,1.15254,0.0084952,0.0084952,0.0084952
306,645.037,0.03686,0.8141,1,1.1085,0.00849025,0.00849025,0.00849025
307,647.142,0.04607,0.82692,1,1.18666,0.0084853,0.0084853,0.0084853
308,649.235,0.03272,0.82051,1,1.18467,0.00848035,0.00848035,0.00848035
309,651.279,0.04174,0.83974,1,1.03857,0.0084754,0.0084754,0.0084754
310,653.327,0.03178,0.83333,1,1.04844,0.00847045,0.00847045,0.00847045
311,655.385,0.02921,0.84615,1,1.10752,0.0084655,0.0084655,0.0084655
312,657.491,0.04378,0.8141,1,1.23101,0.00846055,0.00846055,0.00846055
313,659.574,0.04551,0.79487,1,1.32537,0.0084556,0.0084556,0.0084556
314,661.687,0.03451,0.79487,1,1.27759,0.00845065,0.00845065,0.00845065
315,663.839,0.03042,0.80769,1,1.31348,0.0084457,0.0084457,0.0084457
316,666.402,0.02304,0.8141,1,1.29578,0.00844075,0.00844075,0.00844075
317,669.057,0.05099,0.82692,1,1.31182,0.0084358,0.0084358,0.0084358
318,671.687,0.03388,0.83974,1,1.29912,0.00843085,0.00843085,0.00843085
319,674.242,0.0337,0.82692,1,1.32319,0.0084259,0.0084259,0.0084259
320,676.756,0.03434,0.85256,1,1.17539,0.00842095,0.00842095,0.00842095
321,679.304,0.04309,0.84615,1,1.08564,0.008416,0.008416,0.008416
322,681.772,0.03421,0.85256,1,1.08223,0.00841105,0.00841105,0.00841105
323,684.264,0.03127,0.83333,1,1.1876,0.0084061,0.0084061,0.0084061
324,686.802,0.0407,0.82051,1,1.17979,0.00840115,0.00840115,0.00840115
325,689.266,0.02878,0.83974,1,1.0719,0.0083962,0.0083962,0.0083962
326,691.636,0.02276,0.84615,1,1.07734,0.00839125,0.00839125,0.00839125
327,694.08,0.03976,0.85897,1,1.10269,0.0083863,0.0083863,0.0083863
328,696.482,0.02593,0.86538,1,1.05693,0.00838135,0.00838135,0.00838135
329,698.846,0.02654,0.85256,1,1.01416,0.0083764,0.0083764,0.0083764
330,701.276,0.02146,0.84615,1,1.02129,0.00837145,0.00837145,0.00837145
331,703.658,0.01801,0.80128,1,1.096,0.0083665,0.0083665,0.0083665
332,706.042,0.02767,0.80769,1,1.15811,0.00836155,0.00836155,0.00836155
333,708.4,0.03654,0.83974,1,1.12197,0.0083566,0.0083566,0.0083566
334,710.763,0.01773,0.83974,1,1.13159,0.00835165,0.00835165,0.00835165
335,713.168,0.03864,0.84615,1,1.14404,0.0083467,0.0083467,0.0083467
336,715.627,0.02767,0.83974,1,1.17197,0.00834175,0.00834175,0.00834175
337,718.043,0.06227,0.83974,1,1.22959,0.0083368,0.0083368,0.0083368
338,720.53,0.01872,0.83333,1,1.20732,0.00833185,0.00833185,0.00833185
